epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
56,7287.93,1.23333,0.51509,0.84239,0.96292,0.96485,0.96729,0.60744,1.37125,0.51291,0.80066,0.0014555,0.0014555,0.0014555
57,7413.21,1.28676,0.54459,0.83013,0.96898,0.96712,0.97401,0.60974,1.38924,0.52157,0.79991,0.0014456,0.0014456,0.0014456
58,7538.79,1.17417,0.49813,0.82429,0.97499,0.96559,0.97188,0.61923,1.35834,0.50712,0.79684,0.0014357,0.0014357,0.0014357
59,7666.72,1.1455,0.53912,0.85799,0.96896,0.96642,0.97889,0.63138,1.3168,0.5008,0.79394,0.0014258,0.0014258,0.0014258
60,7795.58,1.23792,0.51605,0.82119,0.96534,0.95666,0.97361,0.61193,1.38777,0.53048,0.79529,0.0014159,0.0014159,0.0014159
61,7922.62,1.23124,0.53821,0.83912,0.95958,0.95557,0.96546,0.58318,1.44987,0.5368,0.80159,0.001406,0.001406,0.001406
62,8049.29,1.22793,0.57953,0.8722,0.97217,0.97329,0.97522,0.6254,1.32139,0.51442,0.79445,0.0013961,0.0013961,0.0013961
63,8175.38,1.26389,0.51221,0.81742,0.96402,0.96594,0.97226,0.60131,1.4042,0.53161,0.79872,0.0013862,0.0013862,0.0013862
64,8302.85,1.18993,0.54058,0.85038,0.969,0.96782,0.97416,0.61869,1.35893,0.52071,0.79771,0.0013763,0.0013763,0.0013763
65,8428.7,1.18969,0.52471,0.81943,0.96598,0.95356,0.96425,0.62066,1.32131,0.50699,0.7898,0.0013664,0.0013664,0.0013664
66,8555.18,1.17325,0.5364,0.85874,0.97181,0.96045,0.97259,0.62027,1.34203,0.50325,0.79483,0.0013565,0.0013565,0.0013565
67,8680.92,1.17073,0.52485,0.84813,0.97137,0.96904,0.97448,0.63916,1.30486,0.49573,0.79527,0.0013466,0.0013466,0.0013466
68,8808.2,1.15308,0.52393,0.8397,0.96903,0.96873,0.9711,0.63628,1.31336,0.49445,0.80143,0.0013367,0.0013367,0.0013367
69,8934.26,1.17699,0.50336,0.81239,0.97931,0.97214,0.98038,0.65022,1.27681,0.48719,0.79192,0.0013268,0.0013268,0.0013268
70,9066.13,1.25257,0.53654,0.84632,0.97297,0.95975,0.97016,0.62962,1.297,0.4871,0.80117,0.0013169,0.0013169,0.0013169
71,9201.03,1.12334,0.5443,0.86861,0.97489,0.96152,0.96992,0.64385,1.28472,0.48923,0.80115,0.001307,0.001307,0.001307
72,9328.56,1.17352,0.51774,0.83945,0.97174,0.96594,0.97047,0.65264,1.26165,0.4845,0.79678,0.0012971,0.0012971,0.0012971
73,9456.6,1.11054,0.4955,0.82515,0.96565,0.96594,0.96982,0.63585,1.30502,0.5024,0.79116,0.0012872,0.0012872,0.0012872
74,9584.25,1.12873,0.48993,0.8066,0.96794,0.96904,0.97196,0.60977,1.35979,0.50282,0.79193,0.0012773,0.0012773,0.0012773
75,9712.04,1.12276,0.53897,0.84145,0.97088,0.96594,0.97068,0.64386,1.28352,0.48682,0.79175,0.0012674,0.0012674,0.0012674
76,9840.42,1.12679,0.47141,0.81529,0.96885,0.96294,0.96981,0.64903,1.29633,0.48188,0.79252,0.0012575,0.0012575,0.0012575
77,9966.74,1.21737,0.54976,0.85119,0.9752,0.97399,0.98295,0.65063,1.3161,0.51178,0.78331,0.0012476,0.0012476,0.0012476
78,10094.4,1.27492,0.53116,0.82959,0.97048,0.95975,0.97435,0.61187,1.39465,0.53877,0.78794,0.0012377,0.0012377,0.0012377
79,10222.6,1.19181,0.52718,0.83432,0.98113,0.96584,0.98097,0.63095,1.33374,0.51806,0.78513,0.0012278,0.0012278,0.0012278
80,10351.6,1.17415,0.50959,0.812,0.97645,0.97833,0.98553,0.63143,1.31659,0.50784,0.78475,0.0012179,0.0012179,0.0012179
81,10482.7,1.17738,0.51671,0.82373,0.96618,0.97523,0.98211,0.60746,1.35726,0.48514,0.78774,0.001208,0.001208,0.001208
82,10612.4,1.18864,0.50814,0.8259,0.96543,0.97214,0.98123,0.61795,1.3403,0.48222,0.78612,0.0011981,0.0011981,0.0011981
83,10739.5,1.18789,0.49181,0.80846,0.96015,0.9697,0.96967,0.63852,1.27631,0.49833,0.77818,0.0011882,0.0011882,0.0011882
84,10866.7,1.11518,0.5098,0.84181,0.95903,0.96285,0.96882,0.64607,1.27275,0.50041,0.79189,0.0011783,0.0011783,0.0011783
85,10992.3,1.17693,0.46812,0.78714,0.96571,0.95916,0.97591,0.65238,1.26437,0.49283,0.78922,0.0011684,0.0011684,0.0011684
86,11117.8,1.04039,0.48848,0.82894,0.96338,0.95975,0.96896,0.63009,1.34574,0.49876,0.79638,0.0011585,0.0011585,0.0011585
87,11245.7,1.2632,0.51822,0.80987,0.97201,0.96758,0.97856,0.63032,1.3538,0.51701,0.79556,0.0011486,0.0011486,0.0011486
88,11373,1.18083,0.55279,0.84784,0.97406,0.97214,0.97157,0.62048,1.34833,0.51917,0.79759,0.0011387,0.0011387,0.0011387
89,11500.1,1.10612,0.51206,0.82599,0.93019,0.95046,0.95715,0.59554,1.39105,0.60608,0.80575,0.0011288,0.0011288,0.0011288
90,11625.9,1.21309,0.50342,0.82063,0.94449,0.94816,0.96173,0.59056,1.41346,0.602,0.80852,0.0011189,0.0011189,0.0011189
91,11752.4,1.11234,0.48836,0.82851,0.97471,0.95456,0.98035,0.65288,1.26238,0.53463,0.79498,0.001109,0.001109,0.001109
92,11879.5,1.08786,0.46413,0.80091,0.96129,0.95356,0.97221,0.62826,1.35387,0.49587,0.79982,0.0010991,0.0010991,0.0010991
93,12006.5,1.11136,0.52335,0.8459,0.96565,0.96594,0.9701,0.61598,1.40464,0.49787,0.80171,0.0010892,0.0010892,0.0010892
94,12133.6,1.19816,0.4981,0.79963,0.98973,0.97523,0.98555,0.66687,1.23836,0.46862,0.79848,0.0010793,0.0010793,0.0010793
95,12260.7,1.00454,0.49821,0.82907,0.96917,0.97324,0.97699,0.64774,1.29082,0.47496,0.79711,0.0010694,0.0010694,0.0010694
96,12386.7,1.12589,0.55485,0.84883,0.97832,0.97791,0.9816,0.65606,1.27737,0.47106,0.79429,0.0010595,0.0010595,0.0010595
97,12514.6,1.08928,0.5408,0.85636,0.95881,0.97523,0.97758,0.64918,1.30134,0.52109,0.79596,0.0010496,0.0010496,0.0010496
98,12641.9,1.08724,0.51493,0.85106,0.96887,0.96347,0.9825,0.67397,1.21971,0.51594,0.78941,0.0010397,0.0010397,0.0010397
99,12769.2,1.12393,0.54055,0.85464,0.9752,0.97402,0.98043,0.64303,1.31478,0.49262,0.79713,0.0010298,0.0010298,0.0010298
100,12896.3,1.10992,0.49126,0.82452,0.98339,0.98452,0.98713,0.67418,1.24436,0.46999,0.79528,0.0010199,0.0010199,0.0010199
101,13024.4,1.11032,0.48753,0.81106,0.98456,0.98762,0.98843,0.67061,1.2477,0.46863,0.79166,0.00101,0.00101,0.00101
102,13150.7,1.09312,0.48139,0.81383,0.98433,0.98452,0.98799,0.67594,1.22105,0.46858,0.79434,0.0010001,0.0010001,0.0010001
103,13279.5,1.09106,0.48146,0.82576,0.99065,0.98407,0.98743,0.66633,1.23902,0.46068,0.79106,0.0009902,0.0009902,0.0009902
104,13408.4,1.07464,0.49497,0.84997,0.98951,0.98452,0.98761,0.67936,1.2124,0.45768,0.7897,0.0009803,0.0009803,0.0009803
105,13536.2,1.1452,0.492,0.82156,0.98757,0.98367,0.98733,0.66022,1.28705,0.48533,0.79542,0.0009704,0.0009704,0.0009704
106,13662.2,1.0847,0.4842,0.80726,0.97836,0.97995,0.98213,0.65982,1.26618,0.48315,0.7941,0.0009605,0.0009605,0.0009605
107,13788.3,1.13168,0.48237,0.81716,0.9813,0.97503,0.97824,0.6385,1.32636,0.48868,0.79165,0.0009506,0.0009506,0.0009506
108,13915.6,1.14988,0.49742,0.82105,0.9892,0.97833,0.98782,0.66495,1.24662,0.47477,0.7937,0.0009407,0.0009407,0.0009407
109,14041.7,1.165,0.50048,0.83252,0.98734,0.97833,0.98728,0.66142,1.26426,0.48207,0.79421,0.0009308,0.0009308,0.0009308
110,14168,1.1035,0.50585,0.82916,0.98436,0.97412,0.98375,0.63355,1.3036,0.48894,0.79521,0.0009209,0.0009209,0.0009209
111,14294.1,1.00225,0.493,0.83419,0.98449,0.98278,0.98815,0.67938,1.20741,0.47021,0.79358,0.000911,0.000911,0.000911
112,14421.7,1.05707,0.48724,0.83622,0.98745,0.97411,0.9801,0.67081,1.24249,0.472,0.79797,0.0009011,0.0009011,0.0009011
113,14548.2,1.00912,0.4922,0.827,0.98645,0.98452,0.98827,0.66717,1.23426,0.47008,0.79656,0.0008912,0.0008912,0.0008912
114,14674.1,1.022,0.44616,0.79772,0.98164,0.98142,0.98483,0.6604,1.26021,0.47821,0.79512,0.0008813,0.0008813,0.0008813
115,14800,1.0047,0.45612,0.80829,0.97529,0.9776,0.97612,0.66824,1.23799,0.47443,0.79061,0.0008714,0.0008714,0.0008714
116,14927.3,0.99565,0.4749,0.82319,0.97835,0.97949,0.98421,0.67176,1.22541,0.4635,0.78812,0.0008615,0.0008615,0.0008615
117,15054,1.08173,0.47563,0.81263,0.97568,0.98142,0.98376,0.66251,1.25543,0.47405,0.78929,0.0008516,0.0008516,0.0008516
118,15182.2,0.97399,0.46561,0.82892,0.98756,0.98321,0.98682,0.66918,1.22295,0.48015,0.79016,0.0008417,0.0008417,0.0008417
119,15308.6,1.09231,0.47693,0.8099,0.98451,0.98389,0.98655,0.6635,1.2311,0.47641,0.78488,0.0008318,0.0008318,0.0008318
120,15436.2,0.98806,0.45871,0.80996,0.98475,0.98142,0.98687,0.65268,1.24046,0.48173,0.78453,0.0008219,0.0008219,0.0008219
121,15562,0.99884,0.44307,0.79293,0.98696,0.97833,0.98709,0.66997,1.20254,0.4738,0.78495,0.000812,0.000812,0.000812
122,15688.3,0.97737,0.46098,0.81299,0.98237,0.97214,0.98312,0.67026,1.21867,0.47726,0.78433,0.0008021,0.0008021,0.0008021
123,15815.8,1.06713,0.46941,0.82099,0.9811,0.96411,0.98133,0.6678,1.21243,0.47183,0.78754,0.0007922,0.0007922,0.0007922
124,15941.8,0.99027,0.46942,0.82094,0.98428,0.96901,0.98248,0.67927,1.19084,0.46344,0.79045,0.0007823,0.0007823,0.0007823
125,16068.5,0.99231,0.44266,0.79666,0.97822,0.97523,0.98238,0.67123,1.22832,0.45759,0.79282,0.0007724,0.0007724,0.0007724
126,16195.3,0.97326,0.42973,0.8047,0.9853,0.98142,0.98663,0.6887,1.19114,0.46052,0.788,0.0007625,0.0007625,0.0007625
127,16323.2,0.93022,0.46756,0.83047,0.98451,0.98367,0.98748,0.6931,1.18251,0.45114,0.78536,0.0007526,0.0007526,0.0007526
128,16451.4,1.00185,0.42988,0.79602,0.97966,0.97833,0.98684,0.68819,1.1933,0.44804,0.7904,0.0007427,0.0007427,0.0007427
129,16577.8,0.93926,0.42315,0.7951,0.97503,0.97523,0.98548,0.67205,1.21572,0.45451,0.79363,0.0007328,0.0007328,0.0007328
130,16703.6,0.92958,0.44374,0.82587,0.98147,0.98389,0.98327,0.67682,1.21325,0.45667,0.79307,0.0007229,0.0007229,0.0007229
131,16829.6,0.98312,0.46961,0.81949,0.9845,0.98351,0.98262,0.66381,1.21267,0.46803,0.78861,0.000713,0.000713,0.000713
132,16958.1,0.97247,0.44311,0.80705,0.97002,0.97833,0.97814,0.66018,1.23977,0.47945,0.78571,0.0007031,0.0007031,0.0007031
133,17085.7,1.04493,0.46272,0.80799,0.98318,0.98142,0.98727,0.66593,1.21454,0.47724,0.78439,0.0006932,0.0006932,0.0006932
134,17212.7,0.9894,0.4928,0.83601,0.98756,0.98311,0.98793,0.67718,1.18226,0.45869,0.78137,0.0006833,0.0006833,0.0006833
135,17338.8,0.98664,0.42696,0.79254,0.98677,0.98142,0.9889,0.68493,1.17876,0.45278,0.78476,0.0006734,0.0006734,0.0006734
136,17465.4,0.96971,0.42986,0.80446,0.98677,0.98142,0.98873,0.68117,1.18555,0.45141,0.78817,0.0006635,0.0006635,0.0006635
137,17592.4,0.97206,0.45478,0.81755,0.9863,0.98452,0.98747,0.67942,1.20615,0.44763,0.79405,0.0006536,0.0006536,0.0006536
138,17718.4,0.95161,0.44016,0.80635,0.9845,0.98328,0.9888,0.67725,1.20808,0.44958,0.79347,0.0006437,0.0006437,0.0006437
139,17844.1,0.95169,0.42956,0.80671,0.9927,0.99071,0.99158,0.67795,1.20219,0.45539,0.78897,0.0006338,0.0006338,0.0006338
140,17970.7,1.03079,0.4546,0.8085,0.99166,0.98762,0.99145,0.67265,1.23499,0.4571,0.79618,0.0006239,0.0006239,0.0006239
141,18096.2,0.94116,0.47469,0.83779,0.98961,0.99071,0.99147,0.68517,1.18666,0.44459,0.79255,0.000614,0.000614,0.000614
142,18223.7,0.89279,0.43323,0.80952,0.9907,0.98968,0.99133,0.67982,1.18796,0.44398,0.79164,0.0006041,0.0006041,0.0006041
143,18349.7,0.95402,0.44401,0.8141,0.98661,0.98452,0.99068,0.65315,1.28607,0.46555,0.79768,0.0005942,0.0005942,0.0005942
144,18476.1,0.94277,0.42214,0.79303,0.98708,0.99071,0.99134,0.6743,1.20857,0.44145,0.79358,0.0005843,0.0005843,0.0005843
145,18601.6,0.99167,0.46274,0.81917,0.98663,0.99071,0.99107,0.68852,1.17887,0.44543,0.78804,0.0005744,0.0005744,0.0005744
146,18728.3,0.91343,0.42894,0.80792,0.99103,0.98762,0.99129,0.68532,1.17751,0.43843,0.78967,0.0005645,0.0005645,0.0005645
147,18854.6,1.01301,0.46743,0.81402,0.99379,0.99055,0.99136,0.6811,1.18053,0.4461,0.7878,0.0005546,0.0005546,0.0005546
148,18980.8,0.95162,0.45262,0.80615,0.99065,0.98399,0.99061,0.67491,1.21788,0.46358,0.79042,0.0005447,0.0005447,0.0005447
149,19107.1,0.94814,0.41556,0.795,0.98457,0.98743,0.98824,0.6787,1.19753,0.44952,0.79083,0.0005348,0.0005348,0.0005348
150,19233.4,0.92257,0.44508,0.81498,0.99271,0.98762,0.99156,0.68491,1.20126,0.44417,0.78901,0.0005249,0.0005249,0.0005249
151,19359.5,0.94729,0.44467,0.80849,0.98761,0.98688,0.99106,0.6868,1.20179,0.44895,0.79045,0.000515,0.000515,0.000515
152,19486.1,0.95707,0.44562,0.81408,0.98424,0.98452,0.98762,0.68053,1.21164,0.45169,0.79115,0.0005051,0.0005051,0.0005051
153,19613.1,0.92671,0.42974,0.7975,0.98973,0.98452,0.99119,0.695,1.16814,0.43851,0.78985,0.0004952,0.0004952,0.0004952
154,19740,0.96218,0.43964,0.8128,0.98882,0.98452,0.99098,0.6957,1.16508,0.43836,0.79044,0.0004853,0.0004853,0.0004853
155,19868.2,0.93109,0.41866,0.79815,0.99062,0.9808,0.98989,0.6921,1.16814,0.44125,0.79234,0.0004754,0.0004754,0.0004754
156,19995.3,0.86979,0.4289,0.80958,0.99059,0.97753,0.99009,0.69061,1.15961,0.43897,0.78981,0.0004655,0.0004655,0.0004655
157,20122.4,0.88791,0.43718,0.82601,0.98438,0.98452,0.99022,0.68955,1.16511,0.43945,0.7912,0.0004556,0.0004556,0.0004556
158,20248.5,0.96458,0.42614,0.78686,0.99064,0.98293,0.99024,0.677,1.18725,0.4451,0.79092,0.0004457,0.0004457,0.0004457
159,20374.3,0.89295,0.41076,0.79981,0.98779,0.97833,0.99048,0.68381,1.15501,0.43548,0.78661,0.0004358,0.0004358,0.0004358
160,20500.4,0.86388,0.416,0.8153,0.98641,0.98142,0.99071,0.68461,1.1606,0.43681,0.78613,0.0004259,0.0004259,0.0004259
161,20629.6,0.93551,0.46716,0.82515,0.98729,0.98452,0.99128,0.6839,1.18441,0.43874,0.78892,0.000416,0.000416,0.000416
162,20755.4,0.86366,0.41438,0.80842,0.9845,0.98343,0.98797,0.68853,1.1729,0.43367,0.78958,0.0004061,0.0004061,0.0004061
163,20881.9,0.91883,0.41169,0.79483,0.98139,0.97981,0.9876,0.68666,1.17235,0.44139,0.78795,0.0003962,0.0003962,0.0003962
164,21008.2,0.94079,0.42337,0.80098,0.98762,0.98803,0.99157,0.6947,1.1609,0.43835,0.78597,0.0003863,0.0003863,0.0003863
165,21135.6,0.93665,0.44194,0.8072,0.98638,0.98452,0.99151,0.69313,1.16394,0.43467,0.78603,0.0003764,0.0003764,0.0003764
166,21261.7,0.96623,0.42662,0.79981,0.98961,0.98142,0.99139,0.6893,1.15103,0.43006,0.78627,0.0003665,0.0003665,0.0003665
167,21388.4,0.88135,0.42293,0.80844,0.98999,0.98452,0.99144,0.69202,1.1563,0.43609,0.78831,0.0003566,0.0003566,0.0003566
168,21515.5,0.86235,0.4255,0.81138,0.98984,0.98452,0.99129,0.68735,1.16603,0.4378,0.79016,0.0003467,0.0003467,0.0003467
169,21641.4,0.86898,0.42227,0.80204,0.99068,0.98731,0.99094,0.68584,1.16686,0.44052,0.79067,0.0003368,0.0003368,0.0003368
170,21768.3,0.84384,0.39658,0.79336,0.99014,0.98452,0.99094,0.69088,1.15569,0.43562,0.78868,0.0003269,0.0003269,0.0003269
171,21894.7,0.95287,0.42573,0.79941,0.98761,0.99071,0.99136,0.70398,1.13635,0.42205,0.78706,0.000317,0.000317,0.000317
172,22022.6,0.83356,0.38911,0.79612,0.9846,0.9899,0.99128,0.69716,1.15099,0.42832,0.78655,0.0003071,0.0003071,0.0003071
173,22149,0.79305,0.38305,0.80128,0.98765,0.99001,0.99135,0.69804,1.15257,0.42791,0.78662,0.0002972,0.0002972,0.0002972
174,22274.7,0.81415,0.38602,0.79845,0.98756,0.98344,0.99146,0.69735,1.13702,0.42583,0.78619,0.0002873,0.0002873,0.0002873
175,22400.9,0.81831,0.40505,0.82085,0.98752,0.98452,0.9915,0.69726,1.13292,0.4299,0.78633,0.0002774,0.0002774,0.0002774
176,22527.6,0.86663,0.41991,0.8057,0.9876,0.98626,0.99143,0.69451,1.13588,0.4311,0.78626,0.0002675,0.0002675,0.0002675
177,22653.4,0.83911,0.39645,0.79599,0.99032,0.98452,0.99147,0.69227,1.15488,0.43325,0.78577,0.0002576,0.0002576,0.0002576
178,22778.9,0.80469,0.39496,0.807,0.98924,0.98452,0.99146,0.69093,1.16174,0.43031,0.78553,0.0002477,0.0002477,0.0002477
179,22905.2,0.76698,0.3737,0.80469,0.99067,0.98648,0.99126,0.6997,1.14501,0.43007,0.78485,0.0002378,0.0002378,0.0002378
180,23032.2,0.90462,0.41822,0.80372,0.99262,0.98452,0.99115,0.69945,1.14458,0.43375,0.78671,0.0002279,0.0002279,0.0002279
181,23159,0.85567,0.3918,0.79277,0.99264,0.98452,0.99105,0.69811,1.14817,0.43526,0.78706,0.000218,0.000218,0.000218
182,23286.2,0.89917,0.41312,0.79849,0.98899,0.98452,0.99109,0.69398,1.15743,0.43124,0.78537,0.0002081,0.0002081,0.0002081
183,23412,0.85813,0.39974,0.79952,0.98761,0.987,0.99104,0.70146,1.1316,0.42435,0.78416,0.0001982,0.0001982,0.0001982
