epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
29,19410.5,1.07849,0.567,0.01341,0.96571,0.91612,0.97579,0.86476,0.56868,0.30946,0.00829,0.00120491,0.00120491,0.00120491
30,20108.5,1.11109,0.56699,0.01367,0.97711,0.97368,0.99262,0.88599,0.486,0.22201,0.00751,0.0011884,0.0011884,0.0011884
31,20844.8,1.10148,0.58554,0.01376,0.99202,0.96922,0.99375,0.87508,0.57479,0.20639,0.00895,0.0011719,0.0011719,0.0011719
32,21513,1.08022,0.56678,0.01331,0.96682,0.95036,0.98776,0.87753,0.54262,0.22813,0.00806,0.0011554,0.0011554,0.0011554
33,22221.6,1.06183,0.55554,0.0134,0.95724,0.96793,0.99159,0.87109,0.55045,0.23786,0.0079,0.00113889,0.00113889,0.00113889
34,22876,1.04799,0.54578,0.01284,0.96793,0.95412,0.96275,0.842,0.5602,0.32267,0.00795,0.00112239,0.00112239,0.00112239
35,23521.1,1.05996,0.53292,0.01338,0.99152,0.9972,0.995,0.87063,0.54814,0.16866,0.00862,0.00110589,0.00110589,0.00110589
36,24171.5,1.04093,0.54071,0.01284,0.99479,0.99643,0.995,0.86689,0.55966,0.17634,0.00805,0.00108938,0.00108938,0.00108938
37,24818.3,1.02766,0.53313,0.01267,0.99424,0.9946,0.995,0.88118,0.52209,0.19979,0.00776,0.00107288,0.00107288,0.00107288
38,25456.2,1.02118,0.52066,0.0124,0.99093,1,0.995,0.90278,0.49109,0.15819,0.0074,0.00105638,0.00105638,0.00105638
39,26105.3,1.03121,0.50884,0.01273,0.95065,0.94243,0.97776,0.86478,0.50874,0.32198,0.0078,0.00103987,0.00103987,0.00103987
40,26742.4,0.99741,0.49991,0.01232,0.95694,0.97109,0.98463,0.89703,0.45682,0.21813,0.00695,0.00102337,0.00102337,0.00102337
41,27392,0.99937,0.48749,0.01253,0.99694,0.99354,0.995,0.917,0.4674,0.1749,0.00709,0.00100687,0.00100687,0.00100687
42,28065.9,0.9985,0.4925,0.01206,0.96112,1,0.99324,0.90479,0.44693,0.15717,0.00637,0.000990365,0.000990365,0.000990365
43,28735.4,0.98959,0.50078,0.01206,0.92242,0.96875,0.97171,0.87686,0.47672,0.29918,0.0068,0.000973861,0.000973861,0.000973861
44,29428.8,0.98756,0.48579,0.01212,0.99801,0.97646,0.995,0.89327,0.50185,0.19161,0.00751,0.000957358,0.000957358,0.000957358
45,30079,0.99212,0.49316,0.01235,0.96419,0.96875,0.98,0.88766,0.52132,0.26035,0.00748,0.000940855,0.000940855,0.000940855
46,30724.2,0.96078,0.47963,0.01199,0.94971,0.96257,0.98549,0.89246,0.4635,0.23655,0.00692,0.000924352,0.000924352,0.000924352
47,31368.3,0.98292,0.45354,0.01242,0.96988,0.96594,0.98267,0.88325,0.48765,0.24661,0.00684,0.000907848,0.000907848,0.000907848
48,32019.6,0.97665,0.48447,0.01227,0.98264,0.96875,0.99324,0.88819,0.47125,0.18318,0.00691,0.000891345,0.000891345,0.000891345
49,32664.2,0.96804,0.4598,0.01195,0.99257,1,0.995,0.90214,0.4782,0.13923,0.00688,0.000874842,0.000874842,0.000874842
50,33307.5,0.97788,0.46618,0.01223,0.9985,0.9442,0.99324,0.87122,0.6038,0.21918,0.01028,0.000858338,0.000858338,0.000858338
51,33948.6,0.94678,0.44018,0.0116,0.99518,1,0.995,0.92006,0.42029,0.12975,0.00637,0.000841835,0.000841835,0.000841835
52,34595.5,0.94383,0.45296,0.01146,0.96613,0.96937,0.99199,0.88217,0.50665,0.20618,0.00733,0.000825332,0.000825332,0.000825332
53,35237.9,0.93747,0.4498,0.01149,0.97355,0.99716,0.99375,0.89219,0.52066,0.19646,0.00759,0.000808828,0.000808828,0.000808828
54,35878.2,0.93057,0.4278,0.01144,0.9138,0.99698,0.98917,0.90842,0.46161,0.21762,0.007,0.000792325,0.000792325,0.000792325
55,36522.2,0.94253,0.436,0.01161,0.99003,0.99807,0.995,0.90935,0.45541,0.14445,0.0065,0.000775822,0.000775822,0.000775822
56,37165.9,0.92078,0.43007,0.01128,0.99139,1,0.995,0.89481,0.48923,0.14234,0.00687,0.000759318,0.000759318,0.000759318
57,37809.7,0.91725,0.41447,0.01146,0.9646,0.99257,0.995,0.9049,0.47166,0.18104,0.00667,0.000742815,0.000742815,0.000742815
58,38468.1,0.91583,0.42905,0.0111,0.96303,1,0.99324,0.89616,0.47479,0.16852,0.00709,0.000726312,0.000726312,0.000726312
59,39122.9,0.89295,0.42718,0.01104,0.90774,0.91766,0.98087,0.89822,0.43903,0.40341,0.00655,0.000709809,0.000709809,0.000709809
60,39765.7,0.87957,0.41561,0.01077,0.956,0.97002,0.99085,0.90653,0.4623,0.19724,0.00662,0.000693305,0.000693305,0.000693305
61,40409.2,0.87457,0.3942,0.01057,0.99692,0.97534,0.995,0.89579,0.47227,0.16553,0.00703,0.000676802,0.000676802,0.000676802
62,41051.4,0.89413,0.41105,0.01086,0.99264,0.97138,0.99375,0.90357,0.4421,0.18546,0.00646,0.000660299,0.000660299,0.000660299
63,41698.5,0.88265,0.40991,0.01077,0.99131,0.97073,0.995,0.90081,0.43416,0.17703,0.00669,0.000643795,0.000643795,0.000643795
64,42348.7,0.87083,0.40268,0.0106,0.97472,0.98551,0.99375,0.90581,0.4667,0.21469,0.00701,0.000627292,0.000627292,0.000627292
65,42992,0.86338,0.39224,0.01073,0.99158,0.97234,0.995,0.91205,0.43983,0.17405,0.00641,0.000610789,0.000610789,0.000610789
66,43635.1,0.86584,0.39489,0.01069,0.98798,0.99811,0.995,0.9131,0.42139,0.14397,0.0063,0.000594286,0.000594286,0.000594286
67,44279.9,0.85169,0.37751,0.0104,0.98336,0.9973,0.995,0.90342,0.44104,0.1386,0.00644,0.000577782,0.000577782,0.000577782
68,44925.4,0.85152,0.38105,0.0102,0.98458,0.99754,0.995,0.89451,0.44775,0.14447,0.00645,0.000561279,0.000561279,0.000561279
69,45570.6,0.84445,0.37212,0.01034,0.9933,1,0.995,0.9094,0.45646,0.13191,0.00677,0.000544776,0.000544776,0.000544776
70,46214.3,0.83764,0.36633,0.01015,0.99165,1,0.995,0.91587,0.42174,0.13815,0.00648,0.000528272,0.000528272,0.000528272
71,46856.3,0.82617,0.37613,0.01002,0.9931,1,0.995,0.90588,0.44236,0.13041,0.00675,0.000511769,0.000511769,0.000511769
72,47497.9,0.8229,0.36682,0.01006,0.99558,1,0.995,0.90739,0.41059,0.11968,0.00622,0.000495266,0.000495266,0.000495266
73,48141.8,0.8349,0.37912,0.00996,0.96324,0.99773,0.99324,0.91799,0.41499,0.16521,0.00631,0.000478762,0.000478762,0.000478762
74,48786.1,0.82346,0.36692,0.01018,0.97698,0.99794,0.995,0.89467,0.45374,0.15973,0.00667,0.000462259,0.000462259,0.000462259
75,49428.7,0.79545,0.35318,0.00964,0.99474,1,0.995,0.9141,0.41031,0.12766,0.0063,0.000445756,0.000445756,0.000445756
76,50071.5,0.81277,0.36138,0.00974,0.99393,1,0.995,0.90376,0.40996,0.12674,0.00605,0.000429253,0.000429253,0.000429253
77,50713.1,0.79591,0.35438,0.00979,0.98765,1,0.995,0.9156,0.41926,0.1292,0.00645,0.000412749,0.000412749,0.000412749
78,51357.9,0.79025,0.36253,0.0097,0.99649,1,0.995,0.91349,0.39773,0.11544,0.00608,0.000396246,0.000396246,0.000396246
79,52000.6,0.79853,0.34736,0.00983,0.95529,0.98896,0.995,0.90947,0.41101,0.17792,0.0062,0.000379743,0.000379743,0.000379743
80,52653.5,0.77598,0.347,0.0092,0.99641,1,0.995,0.90681,0.40988,0.12189,0.00613,0.000363239,0.000363239,0.000363239
81,53297.9,0.77837,0.34076,0.00952,0.99258,0.96689,0.99375,0.91565,0.39229,0.14613,0.00586,0.000346736,0.000346736,0.000346736
82,53942,0.78235,0.34428,0.00942,0.99753,1,0.995,0.92394,0.38206,0.13132,0.00571,0.000330233,0.000330233,0.000330233
83,54586,0.75951,0.33673,0.00909,0.99191,0.99774,0.995,0.91668,0.39763,0.13062,0.00591,0.000313729,0.000313729,0.000313729
84,55229.6,0.75767,0.33957,0.00897,0.99645,1,0.995,0.92837,0.38956,0.12653,0.00586,0.000297226,0.000297226,0.000297226
85,55877.3,0.75828,0.34191,0.0092,0.99159,0.9733,0.995,0.92416,0.40143,0.16435,0.00601,0.000280723,0.000280723,0.000280723
86,56521.3,0.74698,0.33,0.00914,0.99751,0.98989,0.995,0.93267,0.37339,0.12934,0.00568,0.00026422,0.00026422,0.00026422
87,57168.8,0.75843,0.3229,0.00893,0.99099,1,0.995,0.92422,0.37228,0.11761,0.00551,0.000247716,0.000247716,0.000247716
88,57809.2,0.73332,0.32813,0.00883,0.99399,1,0.995,0.91818,0.39813,0.11608,0.00589,0.000231213,0.000231213,0.000231213
89,58451.8,0.75812,0.3378,0.00914,0.98431,0.97179,0.99375,0.90947,0.40193,0.14337,0.00597,0.00021471,0.00021471,0.00021471
90,59095,0.72683,0.32103,0.00847,0.98975,0.99816,0.995,0.92509,0.38965,0.12472,0.00587,0.000198206,0.000198206,0.000198206
91,59731.8,0.69298,0.2276,0.0121,0.97222,0.9839,0.99125,0.93114,0.37233,0.1803,0.00555,0.000181703,0.000181703,0.000181703
92,60370.1,0.6677,0.21635,0.01141,0.98532,0.99788,0.995,0.94193,0.36889,0.12268,0.00546,0.0001652,0.0001652,0.0001652
93,61004.8,0.66135,0.22114,0.01153,0.97738,0.99804,0.995,0.92708,0.38744,0.14129,0.0056,0.000148696,0.000148696,0.000148696
94,61642,0.65694,0.2202,0.01134,0.97949,0.99676,0.995,0.92419,0.37973,0.1268,0.00563,0.000132193,0.000132193,0.000132193
95,62279.8,0.63893,0.2136,0.0108,0.96627,0.96875,0.99199,0.91827,0.39294,0.1887,0.00571,0.00011569,0.00011569,0.00011569
96,62918.1,0.65258,0.21456,0.01145,0.95913,0.96417,0.99074,0.92445,0.38867,0.19774,0.0056,9.91865e-05,9.91865e-05,9.91865e-05
97,63555.1,0.6354,0.20786,0.01092,0.96385,0.96439,0.99199,0.92291,0.38661,0.19057,0.00565,8.26832e-05,8.26832e-05,8.26832e-05
98,64193.7,0.63593,0.22328,0.01098,0.97296,0.97877,0.99375,0.92916,0.37908,0.18507,0.00556,6.61799e-05,6.61799e-05,6.61799e-05
99,64832.7,0.61018,0.20767,0.01047,0.97656,0.97127,0.995,0.93399,0.38362,0.18247,0.00562,4.96766e-05,4.96766e-05,4.96766e-05
100,65470.4,0.62844,0.20456,0.01087,0.97276,0.97892,0.9925,0.92627,0.39072,0.19567,0.00571,3.31733e-05,3.31733e-05,3.31733e-05
