epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,480.057,1.67569,0.86732,0.89271,0.86217,0.81915,0.89184,0.43254,1.95545,0.95133,0.8843,0.0011882,0.0011882,0.0011882
43,490.573,1.67719,0.84899,0.90899,0.82203,0.80952,0.87278,0.44001,1.90721,0.99891,0.88831,0.0011684,0.0011684,0.0011684
44,501.833,1.70753,0.86849,0.9061,0.77524,0.88095,0.88967,0.53029,1.57766,0.96158,0.86388,0.0011486,0.0011486,0.0011486
45,512.409,1.8979,0.87573,0.90752,0.77524,0.88095,0.88967,0.53029,1.57766,0.96158,0.86388,0.0011288,0.0011288,0.0011288
46,522.719,1.68719,0.87505,0.90352,0.81144,0.88095,0.87662,0.52419,1.5802,0.97808,0.86573,0.001109,0.001109,0.001109
47,533.653,1.92944,0.92873,0.92321,0.77965,0.88459,0.8707,0.50644,1.56847,0.96529,0.8598,0.0010892,0.0010892,0.0010892
48,543.851,1.65053,0.83952,0.90042,0.77965,0.88459,0.8707,0.50644,1.56847,0.96529,0.8598,0.0010694,0.0010694,0.0010694
49,555.247,1.6791,0.84798,0.9006,0.80336,0.92857,0.88028,0.5131,1.53155,0.96312,0.85667,0.0010496,0.0010496,0.0010496
50,565.573,1.72718,0.83861,0.90906,0.80336,0.92857,0.88028,0.5131,1.53155,0.96312,0.85667,0.0010298,0.0010298,0.0010298
51,576.554,1.57914,0.80759,0.91134,0.78781,0.90476,0.86172,0.49896,1.57073,0.97553,0.85994,0.00101,0.00101,0.00101
52,586.648,1.53699,0.79661,0.88609,0.81385,0.91667,0.87904,0.50683,1.53182,0.96478,0.85404,0.0009902,0.0009902,0.0009902
53,596.903,1.83955,0.9315,0.91755,0.81385,0.91667,0.87904,0.50683,1.53182,0.96478,0.85404,0.0009704,0.0009704,0.0009704
54,607.388,1.73658,0.82627,0.88206,0.76776,0.92857,0.87495,0.46212,1.6838,0.99638,0.85652,0.0009506,0.0009506,0.0009506
55,618.573,1.56353,0.79157,0.88149,0.78312,0.94573,0.87651,0.488,1.59675,0.97464,0.84864,0.0009308,0.0009308,0.0009308
56,629.223,1.5161,0.82389,0.90877,0.78312,0.94573,0.87651,0.488,1.59675,0.97464,0.84864,0.000911,0.000911,0.000911
57,639.273,1.52358,0.80528,0.88066,0.80718,0.94692,0.88366,0.504,1.5409,0.96686,0.8524,0.0008912,0.0008912,0.0008912
58,649.391,1.55071,0.78095,0.89508,0.80718,0.94692,0.88366,0.504,1.5409,0.96686,0.8524,0.0008714,0.0008714,0.0008714
59,659.955,1.84436,0.84766,0.89611,0.79827,0.94217,0.87739,0.50165,1.5458,0.95319,0.85159,0.0008516,0.0008516,0.0008516
60,671.483,1.52374,0.77288,0.91113,0.79876,0.9451,0.87066,0.46742,1.64977,0.97176,0.8555,0.0008318,0.0008318,0.0008318
61,683.743,1.49707,0.78524,0.88605,0.79876,0.9451,0.87066,0.46742,1.64977,0.97176,0.8555,0.000812,0.000812,0.000812
62,694.674,1.47552,0.7607,0.88152,0.80602,0.93987,0.86305,0.44445,1.72917,0.97884,0.86027,0.0007922,0.0007922,0.0007922
63,705.467,1.52581,0.78323,0.89205,0.80118,0.95945,0.86044,0.46802,1.61562,0.95015,0.86224,0.0007724,0.0007724,0.0007724
64,715.721,1.75864,0.87236,0.89156,0.80118,0.95945,0.86044,0.46802,1.61562,0.95015,0.86224,0.0007526,0.0007526,0.0007526
65,725.874,1.66913,0.80928,0.89657,0.79474,0.95238,0.85538,0.47478,1.56786,0.92876,0.86172,0.0007328,0.0007328,0.0007328
66,737.043,1.88005,0.84438,0.8934,0.79474,0.95238,0.85538,0.47478,1.56786,0.92876,0.86172,0.000713,0.000713,0.000713
67,747.216,1.38665,0.75176,0.90157,0.75846,0.93456,0.83998,0.45802,1.64846,0.93844,0.86394,0.0006932,0.0006932,0.0006932
68,757.518,1.54687,0.77161,0.89257,0.75269,0.92857,0.84049,0.46564,1.6416,0.93052,0.86556,0.0006734,0.0006734,0.0006734
69,767.918,1.4083,0.73075,0.89805,0.75269,0.92857,0.84049,0.46564,1.6416,0.93052,0.86556,0.0006536,0.0006536,0.0006536
70,778.239,1.55423,0.74938,0.89489,0.77702,0.95415,0.8559,0.4966,1.50936,0.9009,0.8624,0.0006338,0.0006338,0.0006338
71,788.413,1.63943,0.81699,0.87471,0.78409,0.95116,0.85941,0.51163,1.46943,0.90443,0.85419,0.000614,0.000614,0.000614
72,799.421,1.54299,0.77216,0.88066,0.78409,0.95116,0.85941,0.51163,1.46943,0.90443,0.85419,0.0005942,0.0005942,0.0005942
73,809.851,1.65251,0.78741,0.87511,0.76595,0.92857,0.86019,0.51107,1.48953,0.917,0.84413,0.0005744,0.0005744,0.0005744
74,820.161,1.7073,0.8196,0.88098,0.76595,0.92857,0.86019,0.51107,1.48953,0.917,0.84413,0.0005546,0.0005546,0.0005546
75,830.283,1.44222,0.77609,0.87601,0.82417,0.89284,0.86784,0.49897,1.50827,0.90241,0.84399,0.0005348,0.0005348,0.0005348
76,840.567,1.5063,0.77767,0.88018,0.78404,0.95238,0.87673,0.50805,1.48887,0.88493,0.8467,0.000515,0.000515,0.000515
77,850.754,1.43428,0.78867,0.88733,0.78404,0.95238,0.87673,0.50805,1.48887,0.88493,0.8467,0.0004952,0.0004952,0.0004952
78,862.301,1.6347,0.76966,0.88026,0.81923,0.89286,0.8801,0.49096,1.58743,0.9075,0.85558,0.0004754,0.0004754,0.0004754
79,872.664,1.41016,0.73152,0.87493,0.79649,0.90476,0.87186,0.45275,1.71319,0.93268,0.8647,0.0004556,0.0004556,0.0004556
80,882.918,1.5755,0.79062,0.87977,0.79649,0.90476,0.87186,0.45275,1.71319,0.93268,0.8647,0.0004358,0.0004358,0.0004358
81,893.525,1.4054,0.75004,0.86548,0.80473,0.88313,0.8704,0.47169,1.67706,0.91032,0.85869,0.000416,0.000416,0.000416
82,903.613,1.43608,0.7609,0.86934,0.80473,0.88313,0.8704,0.47169,1.67706,0.91032,0.85869,0.0003962,0.0003962,0.0003962
83,914.609,1.45569,0.72773,0.87327,0.83372,0.89286,0.88763,0.51658,1.52088,0.89273,0.84408,0.0003764,0.0003764,0.0003764
84,924.756,1.38213,0.71804,0.88042,0.8552,0.89286,0.89045,0.54629,1.3961,0.87861,0.83729,0.0003566,0.0003566,0.0003566
85,934.829,1.65658,0.76888,0.89542,0.8552,0.89286,0.89045,0.54629,1.3961,0.87861,0.83729,0.0003368,0.0003368,0.0003368
86,945.067,1.5311,0.75477,0.89132,0.85367,0.89286,0.89389,0.54852,1.39028,0.8846,0.83788,0.000317,0.000317,0.000317
87,955.084,1.628,0.75851,0.87609,0.85882,0.89286,0.89341,0.546,1.37928,0.87916,0.83532,0.0002972,0.0002972,0.0002972
88,965.184,1.51674,1.02399,0.90232,0.85882,0.89286,0.89341,0.546,1.37928,0.87916,0.83532,0.0002774,0.0002774,0.0002774
89,976.199,1.66032,0.81113,0.86363,0.83924,0.89286,0.88941,0.55444,1.38918,0.87889,0.83238,0.0002576,0.0002576,0.0002576
90,986.414,1.39442,0.73896,0.88644,0.83924,0.89286,0.88941,0.55444,1.38918,0.87889,0.83238,0.0002378,0.0002378,0.0002378
91,997.379,1.46164,0.87927,0.87443,0.83061,0.89286,0.8818,0.52409,1.45408,0.88486,0.83474,0.000218,0.000218,0.000218
92,1007.22,1.43438,0.80252,0.87851,0.83057,0.90476,0.88944,0.52076,1.49914,0.90541,0.8382,0.0001982,0.0001982,0.0001982
93,1016.49,1.69012,1.01457,0.90494,0.83057,0.90476,0.88944,0.52076,1.49914,0.90541,0.8382,0.0001784,0.0001784,0.0001784
94,1025.99,1.45996,0.81241,0.8813,0.81257,0.91667,0.88676,0.51728,1.49561,0.92097,0.83905,0.0001586,0.0001586,0.0001586
95,1036.26,1.45943,0.8169,0.88164,0.84776,0.92813,0.90818,0.53619,1.48003,0.9141,0.84156,0.0001388,0.0001388,0.0001388
96,1045.79,1.41336,0.79405,0.87021,0.84776,0.92813,0.90818,0.53619,1.48003,0.9141,0.84156,0.000119,0.000119,0.000119
97,1055.13,1.37505,0.7442,0.88056,0.84542,0.91154,0.91085,0.53317,1.4856,0.92042,0.84563,9.92e-05,9.92e-05,9.92e-05
98,1064.65,1.39591,0.74466,0.87502,0.84542,0.91154,0.91085,0.53317,1.4856,0.92042,0.84563,7.94e-05,7.94e-05,7.94e-05
99,1074.44,1.31037,0.72492,0.88122,0.8338,0.89589,0.9027,0.52723,1.49884,0.92502,0.8478,5.96e-05,5.96e-05,5.96e-05
100,1083.88,1.3751,0.76918,0.8775,0.84007,0.89286,0.90351,0.52639,1.50948,0.92649,0.84904,3.98e-05,3.98e-05,3.98e-05
