epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,774.585,1.18857,5.64241,0.0149,0.40473,0.59481,0.50224,0.36505,0.82482,5.08076,0.0119,0.000553737,0.000553737,0.000553737
2,1566.71,1.22226,3.27989,0.01495,0.58389,0.77763,0.76068,0.59811,0.75569,2.52389,0.01037,0.000560249,0.000560249,0.000560249
